"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"591","mos","cocolasso_mos","0.1","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.1_iteration_4.csv",0.225233667682156,0.236798236336607,0.0879294412306534,9220,5976,7131,50409,31403,19006,0.000101126922117176,0.0967488934097404,NA,NA,0.820172779630191,0.877884576388044,0.84804795392662,6022,9492,43292,0,0.660377627563389,0.884176961411414,0.756063512796441,6066,23815,46307,0
"771","mos","cocolasso_mos","0.1","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.1_iteration_5.csv",0.22791480497074,0.239480392748979,0.0884959375646318,9166,5931,7151,50485,31504,18981,0.000101999943202488,0.0974448601363591,NA,NA,0.82110109123977,0.878486298037944,0.84882491186839,5995,9443,43341,0,0.660948061949174,0.884214743589744,0.756451060079322,6069,23775,46347,0
"810","mos","cocolasso_mos","0.2","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.2_iteration_1.csv",0.225849591856403,0.23732628961146,0.0888353227153555,9133,5930,7069,50008,31194,18814,0.000102098129630374,0.0972856398743797,NA,NA,0.813409366474689,0.877765057038885,0.844362720997463,5979,9849,42935,0,0.655514674424574,0.884761226493177,0.753078025803809,5987,24156,45966,0
"262","mos","cocolasso_mos","0.2","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.2_iteration_2.csv",0.22574760314724,0.237637974035621,0.0884964411346634,9106,5848,7069,49830,31105,18725,0.000102744279286985,0.0994190688582363,NA,NA,0.8098287359806,0.87743498162859,0.842277415986049,5971,10038,42746,0,0.65284789367103,0.884738032197592,0.75130677388914,5964,24343,45779,0
"442","mos","cocolasso_mos","0.2","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.2_iteration_3.csv",0.222338322467196,0.23470768051067,0.0878053119036276,9134,5883,7056,49955,31181,18774,0.000102535891687747,0.0985053311280508,NA,NA,0.808332070324341,0.874951297036809,0.840323390678392,6098,10117,42667,0,0.652762328513163,0.883392839911223,0.750764739168587,6042,24349,45773,0
"621","mos","cocolasso_mos","0.2","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.2_iteration_4.csv",0.222237134071824,0.234320631996493,0.0871262475734893,9137,5831,7025,49820,31204,18616,0.000103004102449543,0.0972886519421173,NA,NA,0.807631100333434,0.874712738017072,0.83983451536643,6106,10154,42630,0,0.652177633267733,0.88328343795268,0.750338400452841,6043,24390,45732,0
"801","mos","cocolasso_mos","0.2","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.2_iteration_5.csv",0.222468508744541,0.235375984443766,0.0877961052451549,9143,5828,7046,49781,31114,18667,0.000102699199270965,0.097622571692877,NA,NA,0.807309033040315,0.875405727433337,0.839979499714179,6065,10171,42613,0,0.651664242320527,0.883868471953578,0.750209321797376,6004,24426,45696,0
"113","mos","cocolasso_mos","0.3","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.3_iteration_1.csv",0.223245868394827,0.235360821001398,0.0884390305812332,9063,5825,6974,49252,30754,18498,0.000103053787192992,0.0970190072473677,NA,NA,0.79827220369809,0.875098650051921,0.834921830106803,6014,10648,42136,0,0.645532072673341,0.884619894469416,0.74639712429509,5904,24856,45266,0
"292","mos","cocolasso_mos","0.3","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.3_iteration_2.csv",0.218313806180613,0.232538014200804,0.0878797153583615,9081,5773,6924,49380,30945,18435,0.000104120211351125,0.0982376308474234,NA,NA,0.79681342831161,0.871671053449669,0.832562973227099,6192,10725,42059,0,0.64518981204187,0.882546866160779,0.745429830703958,6021,24880,45242,0
"472","mos","cocolasso_mos","0.3","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.3_iteration_3.csv",0.218755559566375,0.231992222759241,0.0878455765734054,9096,5785,6958,49293,30832,18461,0.000103356939370819,0.0996328219808943,NA,NA,0.796567141558048,0.873737583641578,0.833369670782709,6076,10738,42046,0,0.644348421322837,0.883619509523996,0.745249719601504,5951,24939,45183,0
"651","mos","cocolasso_mos","0.3","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.3_iteration_4.csv",0.217488713384339,0.230798940057149,0.086966782288125,9090,5737,6918,49308,30913,18395,0.000104284205295475,0.0979577451725993,NA,NA,0.79501364049712,0.871038047200946,0.831291290696407,6213,10820,41964,0,0.643663900059896,0.882283949410638,0.744316823192803,6022,24987,45135,0
"831","mos","cocolasso_mos","0.3","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.3_iteration_5.csv",0.219226971713902,0.231520316475247,0.0864035246034134,9075,5708,6931,48880,30597,18283,0.000103674400178798,0.0964464144848052,NA,NA,0.788685965444074,0.871631666003643,0.828086926251927,6131,11154,41630,0,0.640084424289096,0.883682469680265,0.742411962221083,5908,25238,44884,0
"142","mos","cocolasso_mos","0.4","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.4_iteration_1.csv",0.218821205387266,0.231161586001557,0.0876588105557928,9019,5625,6867,48500,30385,18115,0.000104819172770979,0.0965622511282187,NA,NA,0.78406335253107,0.872643697549867,0.825985430595749,6040,11398,41386,0,0.634893471378455,0.883245709751017,0.738755631518249,5885,25602,44520,0
"322","mos","cocolasso_mos","0.4","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.4_iteration_2.csv",0.215419550256493,0.228872175863834,0.086787971189198,9018,5673,6827,48683,30464,18219,0.000105146231014419,0.0991535223645867,NA,NA,0.778038799636253,0.867291772258827,0.820244467524167,6284,11716,41068,0,0.633695559168307,0.882577262254707,0.737710633352702,5912,25686,44436,0
"502","mos","cocolasso_mos","0.4","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.4_iteration_3.csv",0.215639994256455,0.22871708073791,0.0873700917410413,9023,5697,6869,48835,30508,18327,0.000104781896894648,0.0999663475919833,NA,NA,0.784726432252198,0.870481674512441,0.825382592061215,6163,11363,41421,0,0.638016599640626,0.88383808451372,0.741073868859791,5880,25383,44739,0
"681","mos","cocolasso_mos","0.4","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.4_iteration_4.csv",0.212612313530564,0.227741524360893,0.087164950268594,9032,5647,6759,48350,30314,18036,0.000105207864127475,0.097950195995305,NA,NA,0.7781335253107,0.869490664295694,0.821279318549919,6165,11711,41073,0,0.632112603747754,0.882880191216014,0.736742377022613,5880,25797,44325,0
"861","mos","cocolasso_mos","0.4","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.4_iteration_5.csv",0.212688810800928,0.226009575946464,0.0851189372956338,9035,5601,6800,48193,30238,17955,0.000104885807380881,0.097422328007495,NA,NA,0.77191952106699,0.866104072782927,0.816304042953881,6299,12039,40745,0,0.629930692222127,0.88225777458206,0.735042308364326,5895,25950,44172,0
"172","mos","cocolasso_mos","0.5","0.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.5_iteration_1.csv",0.214899164252443,0.228508386783764,0.0876679724593594,8928,5470,6723,47595,29879,17716,0.000106697179885594,0.0970255977118506,NA,NA,0.767675810851773,0.869754663117903,0.81553339438278,6068,12263,40521,0,0.624825304469353,0.883685282668764,0.732045145067375,5767,26308,43814,0
"352","mos","cocolasso_mos","0.5","0.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.5_iteration_2.csv",0.209999272839982,0.224525986838762,0.0855968403728722,8901,5527,6654,47614,29832,17782,0.000107135068187014,0.0999674684731232,NA,NA,0.760173537435587,0.867023920136563,0.810090548438872,6154,12659,40125,0,0.6195345255412,0.882772494513533,0.728090904520087,5769,26679,43443,0
"532","mos","cocolasso_mos","0.5","0.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.5_iteration_3.csv",0.210278493966686,0.225056442196116,0.0870971312291054,8939,5521,6665,47602,29979,17623,0.000106672463190023,0.0979409968704679,NA,NA,0.760381933919369,0.865074575394431,0.809356725146199,6260,12648,40136,0,0.620104959926984,0.881310930501226,0.727986539540101,5856,26639,43483,0
"712","mos","cocolasso_mos","0.5","0.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.5_iteration_4.csv",0.208778956647883,0.224019471337055,0.0863165303567762,9000,5457,6638,47678,30018,17660,0.000107146887037746,0.0976755248303419,NA,NA,0.762674295240982,0.864979265593778,0.810611628492323,6284,12527,40257,0,0.622015915119363,0.881151515151515,0.729247128454632,5883,26505,43617,0
"891","mos","cocolasso_mos","0.5","0.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_0.5_missing_0.5_iteration_5.csv",0.208184746438384,0.222327123672447,0.084982690407356,8913,5412,6669,47220,29736,17484,0.000107141145198892,0.0982506574537204,NA,NA,0.753656411033647,0.862479403347498,0.804404092692199,6343,13003,39781,0,0.615527223981062,0.879959225280326,0.724364783674018,5888,26960,43162,0
"313","mos","cocolasso_mos","0","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0_iteration_1.csv",0.119273219413349,0.12530950504476,0.0220473434941615,1984,301,333,3560,2861,699,0.000519608962145319,0.0474967907573813,NA,NA,0.0396142770536526,0.623992837958818,0.0744989756836198,1260,50693,2091,0,0.0392886683209264,0.777150916784203,0.0747960416468704,790,67367,2755,0
"213","mos","cocolasso_mos","0","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0_iteration_2.csv",0.116352715448165,0.125475904914572,0.0252643413707555,1761,285,324,3364,2656,708,0.000599159680329431,0.0640372865423782,NA,NA,0.038477568960291,0.643332277478619,0.0726122164423232,1126,50753,2031,0,0.0379766692336214,0.792559523809524,0.0724803353202145,697,67459,2663,0
"392","mos","cocolasso_mos","0","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0_iteration_3.csv",0.117721896867648,0.124533204302658,0.0245210214757023,1972,293,344,3562,2848,714,0.000523494651595351,0.0492976411343758,NA,NA,0.0400121248863292,0.628571428571429,0.0752351097178683,1248,50672,2112,0,0.0404723196714298,0.798761609907121,0.0770410587037665,715,67284,2838,0
"572","mos","cocolasso_mos","0","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0_iteration_4.csv",0.12052829869309,0.125260320834104,0.0219068761106686,1631,279,304,3011,2353,658,0.000614542220132248,0.0613242689513876,NA,NA,0.0347832676568657,0.652683967294703,0.0660467291400615,977,50948,1836,0,0.034169019708508,0.79893297765922,0.0655352087635563,603,67726,2396,0
"751","mos","cocolasso_mos","0","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0_iteration_5.csv",0.118826468422952,0.125761594103566,0.0232353756918415,1897,283,330,3421,2727,694,0.000543223677629061,0.0461729043883029,NA,NA,0.0375113670809336,0.617206982543641,0.0707243891984569,1228,50804,1980,0,0.0380051909529106,0.784054133568697,0.0724962935759851,734,67457,2665,0
"610","mos","cocolasso_mos","0.1","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.1_iteration_1.csv",0.121665390257409,0.127404086611156,0.0240839096919063,1806,283,304,3133,2486,647,0.000547339159505078,0.0440666352618732,NA,NA,0.0349727190057593,0.628104797550187,0.0662563035012473,1093,50938,1846,0,0.0348107583925159,0.783879254977521,0.0666612048719209,673,67681,2441,0
"242","mos","cocolasso_mos","0.1","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.1_iteration_2.csv",0.12105212260078,0.126557966713716,0.0227938472972119,1821,287,309,3405,2709,696,0.00058310066389564,0.053065523754177,NA,NA,0.0375113670809336,0.620884289746002,0.0707483965483358,1209,50804,1980,0,0.0377627563389521,0.781812813699439,0.0720455998585207,739,67474,2648,0
"422","mos","cocolasso_mos","0.1","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.1_iteration_3.csv",0.119305881496842,0.125808442543279,0.0241291272245984,1887,284,339,3307,2624,683,0.000525121514738178,0.0429968243356176,NA,NA,0.0382123370718399,0.648344583735133,0.0721710349762948,1094,50767,2017,0,0.0379196257950429,0.806735436893204,0.0724345528344548,637,67463,2659,0
"601","mos","cocolasso_mos","0.1","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.1_iteration_4.csv",0.117957201933097,0.12542418553333,0.0235275717730962,1668,300,295,3070,2404,666,0.000599737522040842,0.0614802761774924,NA,NA,0.0345938163079721,0.637569832402235,0.0656267970097757,1038,50958,1826,0,0.0349248452696729,0.798239895697523,0.0669217106162044,619,67673,2449,0
"781","mos","cocolasso_mos","0.1","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.1_iteration_5.csv",0.119629611244735,0.126274067726388,0.0240959440589853,1808,271,322,3254,2575,679,0.000564695265861447,0.0498370558779111,NA,NA,0.0352947862988785,0.614040870138431,0.0667526604321187,1171,50921,1863,0,0.0357519751290608,0.775680693069307,0.0683534640237751,725,67615,2507,0
"92","mos","cocolasso_mos","0.2","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.2_iteration_1.csv",0.120296523230479,0.125760668542343,0.0215318379102917,1822,262,305,3200,2560,640,0.000560918166947476,0.0508622480781218,NA,NA,0.0368861776295847,0.64427531436135,0.0697774432856682,1075,50837,1947,0,0.0360514531815978,0.789260068685607,0.0689532901466076,675,67594,2528,0
"272","mos","cocolasso_mos","0.2","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.2_iteration_2.csv",0.119120313229179,0.124790959351553,0.0210432140026523,1636,268,289,3067,2429,638,0.000638020443281709,0.0614705753855564,NA,NA,0.03406335253107,0.628012574222843,0.0646216327924237,1065,50986,1798,0,0.0342545848663757,0.781138211382114,0.0656311050999358,673,67720,2402,0
"452","mos","cocolasso_mos","0.2","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.2_iteration_3.csv",0.118243212905517,0.126118199543581,0.0257294323110708,1633,254,290,2938,2320,618,0.000620203869329082,0.0458840037418148,NA,NA,0.0333055471354956,0.638808139534884,0.0633102852203976,994,51026,1758,0,0.0327144120247569,0.791853641698309,0.0628329612840494,603,67828,2294,0
"632","mos","cocolasso_mos","0.2","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.2_iteration_4.csv",0.121483327002421,0.125785628682556,0.021792776789421,1614,269,291,2844,2230,614,0.000602019177401335,0.0493101558997858,NA,NA,0.032642467414368,0.649698340874811,0.0621617721336316,929,51061,1723,0,0.0321011950600382,0.79822695035461,0.0617202709001673,569,67871,2251,0
"812","mos","cocolasso_mos","0.2","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.2_iteration_5.csv",0.117927770244183,0.126508086689735,0.0242374096470809,1774,259,317,3276,2614,662,0.000593462134181136,0.0497176072886177,NA,NA,0.035901030615338,0.617666232073012,0.0678579101912197,1173,50889,1895,0,0.0362938877955563,0.781874039938556,0.0693677855458795,710,67577,2545,0
"122","mos","cocolasso_mos","0.3","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.3_iteration_1.csv",0.116469719625384,0.123344812790047,0.0205876613396917,1882,303,341,3436,2728,708,0.000538714203961964,0.0450816439220636,NA,NA,0.039633222188542,0.649891270580926,0.0747102833776762,1127,50692,2092,0,0.0383046690054476,0.785839672322996,0.0730486809899375,732,67436,2686,0
"302","mos","cocolasso_mos","0.3","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.3_iteration_2.csv",0.119032608578331,0.125211252304222,0.0213861514451117,1750,266,317,3297,2623,674,0.000606004239272604,0.0630153121319199,NA,NA,0.036166262503789,0.619805194805195,0.0683445510525562,1171,50875,1909,0,0.0361227574798209,0.772020725388601,0.0690162527417136,748,67589,2533,0
"482","mos","cocolasso_mos","0.3","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.3_iteration_3.csv",0.118790593143132,0.126317115149911,0.0251222948047922,1685,260,296,3011,2388,623,0.000599819914578951,0.0510418123339393,NA,NA,0.0342906941497423,0.640254686947294,0.0650950351549154,1017,50974,1810,0,0.0339978893927726,0.798927613941019,0.0652203649495254,600,67738,2384,0
"661","mos","cocolasso_mos","0.3","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.3_iteration_4.csv",0.119107261134315,0.124873941010513,0.0219231386461419,1727,292,323,3093,2415,678,0.000564146132999868,0.0487940889446536,NA,NA,0.0352000606244316,0.645587213342599,0.0667600876720204,1020,50926,1858,0,0.034468497761045,0.788066514509292,0.0660481766385659,650,67705,2417,0
"841","mos","cocolasso_mos","0.3","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.3_iteration_5.csv",0.11989574565198,0.128091620181224,0.0247891678378413,1641,242,291,2952,2344,608,0.000624880665150752,0.051496841527053,NA,NA,0.0320551682327978,0.61549654419789,0.0609367403165685,1057,51092,1692,0,0.0325290208493768,0.779562542720437,0.0624520862994196,645,67841,2281,0
"152","mos","cocolasso_mos","0.4","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.4_iteration_1.csv",0.117735346512356,0.127258889345371,0.0263777188479014,1871,292,333,3357,2670,687,0.000539058887004779,0.0472649635573879,NA,NA,0.0366020006062443,0.615090735434575,0.0690925346446133,1209,50852,1932,0,0.0368785830409857,0.774483378256963,0.0704047045371013,753,67536,2586,0
"332","mos","cocolasso_mos","0.4","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.4_iteration_2.csv",0.120422811338232,0.126269030984551,0.0230313909881253,1500,235,272,2694,2114,580,0.000669143540976473,0.047747461928934,NA,NA,0.0309752955441043,0.648552161840539,0.0591266612422023,886,51149,1635,0,0.0302900658851716,0.785793562708102,0.0583316168898043,579,67998,2124,0
"512","mos","cocolasso_mos","0.4","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.4_iteration_3.csv",0.120989480615854,0.128548619265835,0.0266420448192262,1662,258,309,2923,2305,618,0.000588577370438475,0.0459213051823417,NA,NA,0.0326993028190361,0.633162142333089,0.0621869933345343,1000,51058,1726,0,0.0327571946036907,0.797292606733773,0.0629289207292851,584,67825,2297,0
"691","mos","cocolasso_mos","0.4","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.4_iteration_4.csv",0.120427764355753,0.126247806421744,0.0224099320970643,1606,288,315,2911,2236,675,0.000596825568655238,0.0575766686710764,NA,NA,0.0330782055168233,0.647385984427141,0.0629404661055136,951,51038,1746,0,0.0324577165511537,0.791376912378303,0.0623578728184334,600,67846,2276,0
"871","mos","cocolasso_mos","0.4","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.4_iteration_5.csv",0.12252272020358,0.126641486265942,0.0219079692568689,1583,232,277,2781,2210,571,0.000635748399998903,0.0452884615384615,NA,NA,0.0298954228554107,0.604134762633997,0.0569716224998195,1034,51206,1578,0,0.0309888480077579,0.784759841097869,0.0596232731064192,596,67949,2173,0
"182","mos","cocolasso_mos","0.5","1.5","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.5_iteration_1.csv",0.120932677660108,0.128563425550209,0.0249292244132239,1804,271,321,3218,2561,657,0.000560781539169318,0.0545278293884805,NA,NA,0.0359199757502273,0.626569729015202,0.0679448127575703,1130,50888,1896,0,0.0359658880237301,0.785914615144905,0.0687840067638516,687,67600,2522,0
"362","mos","cocolasso_mos","0.5","1.5","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.5_iteration_2.csv",0.12289652462695,0.127399875004703,0.0221889048932932,1532,235,285,2648,2064,584,0.000629180079512395,0.0476190476190476,NA,NA,0.0297817520460746,0.637728194726166,0.0569060073485493,893,51212,1572,0,0.0290636319557343,0.77697293175753,0.0560313423602997,585,68084,2038,0
"542","mos","cocolasso_mos","0.5","1.5","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.5_iteration_3.csv",0.122275184389354,0.128297774171209,0.0260223777171237,1629,255,309,2901,2272,629,0.000603487872826944,0.0496728736789129,NA,NA,0.0339686268566232,0.661135693215339,0.0646172697131325,919,50991,1793,0,0.0329853683580046,0.802011095700416,0.0633646549598663,571,67809,2313,0
"721","mos","cocolasso_mos","0.5","1.5","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.5_iteration_4.csv",0.120776467451154,0.127935500516479,0.0242586441179467,1676,273,299,2926,2292,634,0.000579261870710968,0.0497022343617069,NA,NA,0.0330213701121552,0.640102827763496,0.0628028897256202,980,51041,1743,0,0.0327286728844015,0.792198826372109,0.062860351415385,602,67827,2295,0
"901","mos","cocolasso_mos","0.5","1.5","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_mos_experiment_noise_1.5_missing_0.5_iteration_5.csv",0.123932904369668,0.1270624552179,0.0216245839925716,1502,216,257,2628,2089,539,0.000674079489053903,0.0496698679471789,NA,NA,0.0281524704455896,0.609016393442623,0.053817180935825,954,51298,1486,0,0.0291064145346682,0.7831926323868,0.0561269387306127,565,68081,2041,0
"114","so","cocolasso_so","0","0","1","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0_iteration_1.csv",0.227332614005849,0.255180784464749,0.119916832780844,7523,0,0,24812,24812,0,0.000438467473124959,0.0939397114043262,NA,NA,1,1,1,0,0,24812,0.499999874985981,0.720934139784946,0.864702563275834,0.786300667008722,3357,8305,21455,0.00116255747533513
"193","so","cocolasso_so","0","0","2","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0_iteration_2.csv",0.227332614005849,0.255180784464749,0.119916832780844,7523,0,0,24812,24812,0,0.000438467473124959,0.0939397114043262,NA,NA,1,1,1,0,0,24812,0.499999874985981,0.720934139784946,0.864702563275834,0.786300667008722,3357,8305,21455,0.00116255747533513
"373","so","cocolasso_so","0","0","3","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0_iteration_3.csv",0.227332614005849,0.255180784464749,0.119916832780844,7523,0,0,24812,24812,0,0.000438467473124959,0.0939397114043262,NA,NA,1,1,1,0,0,24812,0.499999874985981,0.720934139784946,0.864702563275834,0.786300667008722,3357,8305,21455,0.00116255747533513
"553","so","cocolasso_so","0","0","4","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0_iteration_4.csv",0.227332614005849,0.255180784464749,0.119916832780844,7523,0,0,24812,24812,0,0.000438467473124959,0.0939397114043262,NA,NA,1,1,1,0,0,24812,0.499999874985981,0.720934139784946,0.864702563275834,0.786300667008722,3357,8305,21455,0.00116255747533513
"732","so","cocolasso_so","0","0","5","/home/icb/juan.henao/lasso_benchmark/2207_bladder_cancer/2208_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0_iteration_5.csv",0.227332614005849,0.255180784464749,0.119916832780844,7523,0,0,24812,24812,0,0.000438467473124959,0.0939397114043262,NA,NA,1,1,1,0,0,24812,0.499999874985981,0.720934139784946,0.864702563275834,0.786300667008722,3357,8305,21455,0.00116255747533513
