"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"2311","moran","galasso_false_moran","0.1","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.1_iteration_2.csv","0.1811709011066","0.216525805639641","0.104713126820747","1678","46","46","4454","2766","1688","0.00141927951330248","0.0199777890926002",NA,NA,"0.542020905923345","0.87041181736795","0.668040882933952","579","3286","3889","1.02253725778091e-174","0.551724137931034","0.811308054745344","0.656797747706839","841","2938","3616","2.21998423143246e-21"
"4112","moran","galasso_false_moran","0.1","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.1_iteration_3.csv","0.181544121748398","0.215252612950813","0.104389344072163","1669","50","46","4576","2878","1698","0.00146642132309915","0.0227060522795611",NA,NA,"0.551358885017422","0.862625381596162","0.672731910551824","630","3219","3956","2.20203356868636e-184","0.557979859627708","0.798645992574798","0.656965777418486","922","2897","3657","2.51052542459883e-24"
"5910","moran","galasso_false_moran","0.1","0.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.1_iteration_4.csv","0.186137382537907","0.22142379650568","0.109629160670718","1662","48","47","4496","2831","1665","0.00145392362114941","0.0225372058724945",NA,NA,"0.541045296167247","0.860944777112442","0.664498459431701","627","3293","3882","5.7811239627084e-155","0.553402502288679","0.806","0.656233037814366","873","2927","3627","2.1911712242065e-15"
"775","moran","galasso_false_moran","0.1","0.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.1_iteration_5.csv","0.188511102351895","0.218665482457203","0.107903273195437","1663","46","47","4523","2858","1665","0.00146431986987852","0.0213303574987047",NA,NA,"0.551080139372822","0.871693121693122","0.675262573648706","582","3221","3954","2.4589823481258e-168","0.556454073848032","0.805610779765849","0.658243840808591","880","2907","3647","7.99946449320816e-20"
"826","moran","galasso_false_moran","0.2","0.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.2_iteration_1.csv","0.168349653268027","0.200184488694456","0.0983142278001056","1497","37","45","3638","2344","1294","0.00145637675241595","0.0254005262631982",NA,NA,"0.434982578397213","0.856006582556226","0.576841327049256","525","4054","3121","4.16349864968015e-243","0.443393347574001","0.799229922992299","0.57036310107949","730","3648","2906","2.82861704035086e-63"
"2610","moran","galasso_false_moran","0.2","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.2_iteration_2.csv","0.169421408262085","0.201461448556166","0.097171936366019","1481","35","44","3583","2317","1266","0.00146947727949433","0.0253358117349981",NA,NA,"0.429407665505226","0.856547122602168","0.572038618640921","516","4094","3081","1.18515682402473e-230","0.438358254501068","0.800055694792537","0.566387382947265","718","3681","2873","1.5665742141021e-56"
"4413","moran","galasso_false_moran","0.2","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.2_iteration_3.csv","0.175704631622586","0.202810537368102","0.0964545451624882","1467","34","44","3588","2300","1288","0.00150021198647635","0.0274585369210653",NA,NA,"0.428571428571429","0.853929464037767","0.570712694877506","526","4100","3075","2.44525630131023e-220","0.436069575831553","0.79587858535227","0.56343026121242","733","3696","2858","4.20446676858726e-50"
"6210","moran","galasso_false_moran","0.2","0.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.2_iteration_4.csv","0.179535886785386","0.205915988912231","0.100185356517481","1464","39","44","3588","2273","1315","0.00149633922360513","0.0282976796983743",NA,NA,"0.422299651567944","0.841432935295751","0.562360801781737","571","4145","3030","3.69652580458287e-206","0.431187061336588","0.786748329621381","0.557066824364281","766","3728","2826","3.05500750800175e-45"
"804","moran","galasso_false_moran","0.2","0.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.2_iteration_5.csv","0.169597721510241","0.203347329210519","0.100679537052792","1481","34","46","3629","2270","1359","0.00148643855221131","0.025133659316197",NA,NA,"0.43205574912892","0.852819807427785","0.573543015726179","535","4075","3100","1.67516546113049e-226","0.439426304546842","0.794044665012407","0.565759748551223","747","3674","2880","8.23456139623312e-57"
"1115","moran","galasso_false_moran","0.3","0.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.3_iteration_1.csv","0.160821019173057","0.194203446441312","0.0999929119265069","1270","25","41","2759","1811","948","0.00154228338437011","0.0339236846181649",NA,NA,"0.324599303135889","0.844146429865893","0.468894705053352","430","4846","2329","1.37388909775119e-241","0.330790357033872","0.786647314949202","0.465735767991407","588","4386","2168","3.37153999623612e-80"
"299","moran","galasso_false_moran","0.3","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.3_iteration_2.csv","0.156088383037031","0.194881807407881","0.0982900429735691","1221","24","41","2655","1731","924","0.00160165921035486","0.0310032468763029",NA,NA,"0.312334494773519","0.842481203007519","0.455719369598373","419","4934","2241","1.5292704518313e-227","0.315837656393042","0.77907414377117","0.449462599066334","587","4484","2070","2.53790880579571e-74"
"475","moran","galasso_false_moran","0.3","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.3_iteration_3.csv","0.16455091622437","0.194441716020241","0.0943920646744265","1231","23","41","2642","1706","936","0.00157176580332581","0.0323511897056158",NA,NA,"0.30815331010453","0.835600907029478","0.450259647693718","435","4964","2211","2.52214687797273e-223","0.314769606347269","0.780847842543528","0.448673336233145","579","4491","2063","4.62851819668735e-69"
"653","moran","galasso_false_moran","0.3","0.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.3_iteration_4.csv","0.160914470119633","0.198140490464794","0.0989482779806645","1245","26","40","2708","1734","974","0.00157199115783999","0.0337012653271005",NA,NA,"0.3198606271777","0.844370860927152","0.463964419286364","423","4880","2295","3.67000195458708e-212","0.319194385108331","0.771955719557196","0.451640759930915","618","4462","2092","5.99397549225812e-63"
"834","moran","galasso_false_moran","0.3","0.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.3_iteration_5.csv","0.164068842886073","0.197988738254275","0.0970529778034297","1191","26","44","2639","1692","947","0.00165568107529553","0.0372240223042725",NA,NA,"0.310940766550523","0.842522658610272","0.454240048864909","417","4944","2231","3.64830517146573e-207","0.312328349099786","0.775085195001893","0.445241979336596","594","4507","2047","2.14666023814934e-59"
"1417","moran","galasso_false_moran","0.4","0.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.4_iteration_1.csv","0.155960668365236","0.195460390543268","0.107376134930622","984","14","29","1952","1347","605","0.00184531844978125","0.0435317643439471",NA,NA,"0.230104529616725","0.844933469805527","0.361704458319641","303","5524","1651","1.66723197711671e-190","0.229630759841318","0.771794871794872","0.353951081843838","445","5049","1505","6.36962365617511e-68"
"326","moran","galasso_false_moran","0.4","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.4_iteration_2.csv","0.161522971160893","0.201445941784161","0.110476829700904","965","16","29","1925","1319","606","0.00188147765879671","0.044959023717736",NA,NA,"0.219094076655052","0.81619937694704","0.345456543237007","354","5603","1572","4.60308048781833e-162","0.225663716814159","0.769911504424779","0.349026548672566","442","5075","1479","6.91379790006407e-51"
"504","moran","galasso_false_moran","0.4","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.4_iteration_3.csv","0.153533093285998","0.192470015941739","0.0999676804075724","956","14","33","1932","1291","641","0.00191472914312898","0.0475677571263965",NA,NA,"0.226759581881533","0.842132505175983","0.357307565608872","305","5548","1627","1.8745519682548e-193","0.229783338419286","0.781120331950207","0.355104928082999","422","5048","1506","2.2005530373364e-71"
"684","moran","galasso_false_moran","0.4","0.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.4_iteration_4.csv","0.162886635882049","0.193428615117969","0.097838463938033","923","16","33","1852","1234","618","0.0019542007930763","0.0422971114167813",NA,NA,"0.219512195121951","0.851811790156841","0.34906914893617","274","5600","1575","2.35922870949193e-179","0.21849252364968","0.774891774891775","0.340871221137824","416","5122","1432","3.00053087921832e-62"
"863","moran","galasso_false_moran","0.4","0.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.4_iteration_5.csv","0.158219219203765","0.198549466263751","0.0999531977167349","951","19","29","1948","1281","667","0.00194605394605395","0.0380935584850756",NA,NA,"0.226898954703833","0.834016393442623","0.356743727402213","324","5547","1628","1.01478961102172e-164","0.225358559658224","0.758213552361396","0.347447659374265","471","5077","1477","1.69554692887825e-49"
"1717","moran","galasso_false_moran","0.5","0.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.5_iteration_1.csv","0.158913804900567","0.205128378494256","0.118187248195973","765","11","22","1445","1044","401","0.00226063829787234","0.0437889960294952",NA,NA,"0.163205574912892","0.809820193637621","0.271662220160074","275","6004","1171","2.08878345854337e-126","0.165700335672872","0.752598752598753","0.27160185069401","357","5468","1086","5.94898156100384e-42"
"356","moran","galasso_false_moran","0.5","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.5_iteration_2.csv","0.169812845723537","0.213187591774905","0.116621588416094","673","14","15","1377","997","380","0.00278231281520755","0.0558852621167161",NA,NA,"0.154564459930314","0.805959302325581","0.259384867266986","267","6066","1109","1.85867830753783e-93","0.155935306682942","0.743813682678311","0.25782038345106","352","5532","1022","9.12499545627915e-22"
"538","moran","galasso_false_moran","0.5","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.5_iteration_3.csv","0.154409997715162","0.190908618782942","0.0993153818155181","718","13","20","1444","1066","378","0.00255008335452516","0.0562127828503374",NA,NA,"0.161811846689895","0.802904564315353","0.269342303677068","285","6014","1161","4.64320614285083e-160","0.164937442783033","0.749133749133749","0.270351381768163","362","5473","1081","5.55589259954872e-62"
"7111","moran","galasso_false_moran","0.5","0.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.5_iteration_4.csv","0.159552263377842","0.196392062618496","0.10070887157026","715","10","17","1420","1012","408","0.00256877812992952","0.0456029726382164",NA,NA,"0.165017421602787","0.833802816901408","0.275509016870273","236","5991","1184","5.35911230395539e-138","0.161733292645713","0.748059280169372","0.265964119934763","357","5494","1060","1.88241036707548e-45"
"892","moran","galasso_false_moran","0.5","0.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_0.5_missing_0.5_iteration_5.csv","0.159288742409881","0.202468000623975","0.0981313406435435","755","14","20","1524","1043","481","0.00243882923394517","0.04843612781193",NA,NA,"0.170731707317073","0.804333552199606","0.281673948034031","298","5950","1225","1.3219128425656e-120","0.17165090021361","0.73915900131406","0.278603268945022","397","5429","1125","4.80767190359099e-30"
"327","moran","galasso_false_moran","0","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0_iteration_1.csv","0.138280044913128","0.147700771693964","0.030897789799877","364","4","16","503","254","249","0.00338469820335105","0.0618811881188119",NA,NA,"0.0539372822299652","0.767857142857143","0.100794374267483","117","6788","387","1.86009288347574e-129","0.0582850167836436","0.759443339960239","0.108261300836049","121","6172","382","6.05364544073769e-75"
"2116","moran","galasso_false_moran","0","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0_iteration_2.csv","0.122105042812244","0.137348133677027","0.0369246280593359","248","3","11","344","190","154","0.00495448784422168","0.0615079365079365",NA,NA,"0.0386062717770035","0.805232558139535","0.0736800106397127","67","6898","277","1.13428293165895e-113","0.0415013732072017","0.795321637426901","0.0788863109048724","70","6282","272","1.33808961011667e-80"
"394","moran","galasso_false_moran","0","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0_iteration_3.csv","0.124459526531628","0.13310500406548","0.0292946633937042","276","4","16","381","204","177","0.00430479289539692","0.0981158905083541",NA,NA,"0.0402787456445993","0.752604166666667","0.0764651408916523","95","6886","289","1.25506077637165e-134","0.0451632590784254","0.774869109947644","0.0853517877739331","86","6258","296","6.02570636102288e-97"
"574","moran","galasso_false_moran","0","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0_iteration_4.csv","0.121699213053947","0.138954847424459","0.0368405635007639","403","3","21","532","263","269","0.00289741411236738","0.0360549408622663",NA,NA,"0.0596515679442509","0.804511278195489","0.111067860386661","104","6747","428","6.61676419987418e-165","0.0643881599023497","0.794726930320151","0.119124911785462","109","6132","422","6.4463366475001e-113"
"753","moran","galasso_false_moran","0","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0_iteration_5.csv","0.132711262296176","0.146377355607772","0.0471750071664093","394","5","19","518","239","279","0.00294351630867144","0.0610298792116974",NA,NA,"0.0572822299651568","0.793436293436293","0.106850383465488","107","6764","411","4.07338901308322e-143","0.0628623741226732","0.796905222437137","0.116532315089803","105","6142","412","6.02273261992997e-90"
"636","moran","galasso_false_moran","0.1","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.1_iteration_1.csv","0.130822513321345","0.1366965898121","0.0270039191925714","193","2","7","274","125","149","0.00661643967932","0.0988745980707395",NA,NA,"0.027595818815331","0.725274725274725","0.0531686358754028","75","6977","198","8.59276921852468e-92","0.0320415013732072","0.769230769230769","0.0615204335725795","63","6344","210","4.15818412853763e-62"
"2411","moran","galasso_false_moran","0.1","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.1_iteration_2.csv","0.120669403881823","0.13538895057075","0.0257281903942557","95","2","5","122","52","70","0.0113890963405527","0.0525700934579439",NA,NA,"0.01198606271777","0.704918032786885","0.0235713306838427","36","7089","86","7.19204253287716e-44","0.0140372291730241","0.760330578512397","0.0275655430711611","29","6462","92","1.73159626480525e-30"
"4210","moran","galasso_false_moran","0.1","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.1_iteration_3.csv","0.110404433758016","0.120231860205197","0.0192202711609358","171","2","8","218","93","125","0.00654536720110491","0.0510863182618908",NA,NA,"0.0236933797909408","0.776255707762557","0.0459832296456586","49","7005","170","3.50813455707557e-99","0.0254806225205981","0.769585253456221","0.0493280165411313","50","6387","167","5.8295121950743e-83"
"604","moran","galasso_false_moran","0.1","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.1_iteration_4.csv","0.129683223623353","0.143215900508453","0.0337657511004571","160","1","7","201","70","131","0.00699617124956491","0.0412276683463124",NA,NA,"0.021602787456446","0.767326732673267","0.042022502372238","47","7020","155","2.04326512874427e-60","0.0253280439426305","0.821782178217822","0.049141503848431","36","6388","166","2.89286301918939e-39"
"783","moran","galasso_false_moran","0.1","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.1_iteration_5.csv","0.117060767960044","0.126706583902206","0.0260285691285838","133","1","6","187","113","74","0.00933972630106882","0.101894186806009",NA,NA,"0.0197909407665505","0.75531914893617","0.0385712345511341","46","7033","142","1.15949859508303e-76","0.0227342081171803","0.792553191489362","0.0442005339661821","39","6405","149","3.31871186669604e-60"
"99","moran","galasso_false_moran","0.2","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.2_iteration_1.csv","0.11951816646787","0.136385224766219","0.0341484781420563","68","2","5","120","94","26","0.0205058099794942","0.189383070301291",NA,NA,"0.0135191637630662","0.808333333333333","0.0265935572309801","23","7078","97","3.73369569829942e-43","0.0135794934391211","0.741666666666667","0.0266706622715014","31","6465","89","7.41336010954379e-31"
"2711","moran","galasso_false_moran","0.2","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.2_iteration_2.csv","0.133146395517763","0.131135020533659","0.0230642699340624","35","2","1","68","52","16","0.0435897435897436","0.192419825072886",NA,NA,"0.00668989547038328","0.716417910447761","0.0132560066280033","19","7127","48","1.38952343509191e-27","0.00640830027464144","0.636363636363636","0.0126888217522659","24","6512","42","1.30749136422397e-20"
"456","moran","galasso_false_moran","0.2","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.2_iteration_3.csv","0.108555032581625","0.109499427819256","0.0104527532890946","44","1","3","67","54","13","0.0273469387755102","0.135211267605634",NA,NA,"0.00752613240418118","0.805970149253731","0.0149130074565037","13","7121","54","9.86059391089323e-39","0.00717119316447971","0.701492537313433","0.014197251170518","20","6507","47","3.16220922341055e-36"
"637","moran","galasso_false_moran","0.2","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.2_iteration_4.csv","0.137137350953161","0.137117982075483","0.0205340545458773","81","0","4","97","62","35","0.0129644480085539","0.0241102181400689",NA,NA,"0.0111498257839721","0.824742268041237","0.022002200220022","17","7095","80","2.66102968169925e-34","0.0112908147696063","0.762886597938144","0.0222522928882875","23","6480","74","7.4049416794739e-23"
"8110","moran","galasso_false_moran","0.2","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.2_iteration_5.csv","0.114254843118815","0.113654730698528","0.00977136047933809","97","0","3","100","19","81","0.009706853038245","0",NA,NA,"0.0086411149825784","0.62","0.0170446735395189","38","7113","62","2.45222766437912e-52","0.0123588648153799","0.81","0.024346257889991","19","6473","81","2.80535971148457e-46"
"1212","moran","galasso_false_moran","0.3","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.3_iteration_1.csv","0.126285445202159","0.14423799934337","0.0320709133775005","43","1","4","69","54","15","0.0281632653061224","0.107142857142857",NA,NA,"0.00738675958188153","0.768115942028985","0.0146327995582551","16","7122","53","5.25121322275341e-22","0.00778150747635032","0.739130434782609","0.0154008757360713","18","6503","51","3.78940971264166e-14"
"307","moran","galasso_false_moran","0.3","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.3_iteration_2.csv","0.128773518747067","0.130191239099302","0.0201025596439524","36","2","1","52","41","11","0.0317073170731707","0.125",NA,NA,"0.0048780487804878","0.673076923076923","0.009685900096859","17","7140","35","9.43487980274424e-22","0.00518767165090021","0.666666666666667","0.0102952308856927","17","6520","34","2.69956942275826e-16"
"484","moran","galasso_false_moran","0.3","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.3_iteration_3.csv","0.12294779394975","0.124829489064838","0.0136120334066665","42","1","2","46","36","10","0.0212765957446809","0",NA,NA,"0.00585365853658537","0.933333333333333","0.0116343490304709","3","7133","42","2.30607142380188e-21","0.00472993591699725","0.688888888888889","0.00939536293377785","14","6523","31","6.3943384432534e-17"
"662","moran","galasso_false_moran","0.3","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.3_iteration_4.csv","0.133070841878803","0.131243441552649","0.0203220873948852","44","0","3","58","48","10","0.0246598639455782","0.069164265129683",NA,NA,"0.00696864111498258","0.862068965517241","0.0138255219134522","8","7125","50","7.2813059181356e-24","0.00671345743057675","0.758620689655172","0.0133091349062311","14","6510","44","1.17105363724477e-17"
"843","moran","galasso_false_moran","0.3","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.3_iteration_5.csv","0.127184999017263","0.12514637580027","0.00454516218738089","38","0","1","47","39","8","0.0286585365853659","0.039344262295082",NA,NA,"0.00445993031358885","0.680851063829787","0.00886181113265024","15","7143","32","2.54187713965968e-21","0.00534025022886787","0.74468085106383","0.0106044538706257","12","6519","35","1.7351214625928e-16"
"158","moran","galasso_false_moran","0.4","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.4_iteration_1.csv","0.137469828184547","0.146319654974978","0.0381283136229946","37","0","2","62","53","9","0.0378048780487805","0.148148148148148",NA,NA,"0.00738675958188153","0.854838709677419","0.0146469531573857","9","7122","53","1.02513576070879e-19","0.00747635032041501","0.790322580645161","0.0148125755743652","13","6505","49","6.42824198479388e-13"
"335","moran","galasso_false_moran","0.4","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.4_iteration_2.csv","0.124458456164003","0.130760113479085","0.0202422451415973","28","2","0","45","35","10","0.0453629032258065","0.211267605633803",NA,NA,"0.0048780487804878","0.777777777777778","0.00969529085872576","10","7140","35","6.32008958063361e-19","0.0045773573390296","0.681818181818182","0.009093664746893","14","6524","30","4.66747653997838e-14"
"5110","moran","galasso_false_moran","0.4","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.4_iteration_3.csv","0.106488733047188","0.120400355130363","0.0251254740008678","39","0","1","47","39","8","0.0272938443670151","0.0456852791878173",NA,NA,"0.00599303135888502","0.914893617021277","0.0119080587094988","4","7132","43","2.20864668827297e-23","0.00503509307293256","0.702127659574468","0.00999848507801848","14","6521","33","8.84107535343048e-20"
"693","moran","galasso_false_moran","0.4","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.4_iteration_4.csv","0.12940744773646","0.127103401335503","0.00806466579520659","35","1","1","48","39","9","0.0323886639676113","0.114285714285714",NA,NA,"0.00599303135888502","0.895833333333333","0.0119064100789146","5","7132","43","2.43697447532321e-21","0.00534025022886787","0.729166666666667","0.0106028476219327","13","6519","35","2.40104307051015e-16"
"873","moran","galasso_false_moran","0.4","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.4_iteration_5.csv","0.117010454904278","0.117010454904278","0","8","0","0","9","7","2","0.1","0",NA,NA,"0.000836236933797909","0.666666666666667","0.00167037861915368","3","7169","6","4.12422656517784e-06","0.00106805004577357","0.777777777777778","0.00213317080603383","2","6547","7","2.76158112824882e-05"
"1810","moran","galasso_false_moran","0.5","1.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.5_iteration_1.csv","0.140662423936881","0.140065079280686","0.0190983063463876","37","1","3","63","51","12","0.0348837209302326","0.182058047493404",NA,NA,"0.00738675958188153","0.828125","0.0146429064787954","11","7122","53","8.91977734001225e-22","0.00762892889838267","0.78125","0.0151103052281656","14","6504","50","3.11603504225664e-14"
"366","moran","galasso_false_moran","0.5","1.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.5_iteration_2.csv","0.11508847529682","0.123584101861254","0.0179882368202225","49","2","0","80","59","21","0.0290275761973875","0.14868804664723",NA,NA,"0.00738675958188153","0.6625","0.0146106133700896","27","7122","53","2.46071654451361e-36","0.00747635032041501","0.620253164556962","0.0147746117895372","30","6505","49","2.84813689806014e-29"
"546","moran","galasso_false_moran","0.5","1.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.5_iteration_3.csv","0.119912359258462","0.119828538621476","0.0173064447297907","37","1","1","43","33","10","0.026219512195122","0.0355029585798817",NA,NA,"0.00571428571428571","0.931818181818182","0.0113589139770051","3","7134","41","8.95010621372799e-22","0.00472993591699725","0.704545454545455","0.00939678690512277","13","6523","31","4.04447529360327e-18"
"728","moran","galasso_false_moran","0.5","1.5","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.5_iteration_4.csv","0.112538110588501","0.126739076592352","0.0242844716321736","58","0","4","72","57","15","0.0178571428571429","0.0170454545454545",NA,NA,"0.00905923344947735","0.902777777777778","0.0179384572926728","7","7110","65","1.9811326341358e-31","0.00884955752212389","0.805555555555556","0.017506791427709","14","6496","58","1.33977714007197e-24"
"902","moran","galasso_false_moran","0.5","1.5","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_moran_experiment_noise_1.5_missing_0.5_iteration_5.csv","0.118913861504562","0.129212057408002","0.0170040038591175","42","0","2","62","47","15","0.029951690821256","0.0967741935483871",NA,NA,"0.00668989547038328","0.774193548387097","0.01326516512367","14","7127","48","5.8917574686627e-26","0.00595056454073848","0.629032258064516","0.0117896009673519","23","6515","39","6.04078039902627e-19"
"159","mos","galasso_false_mos","0","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_mos_experiment_noise_0_missing_0_iteration_1.csv","0.258079604562328","0.306158726425145","0.174030938695469","2109","89","48","7175","4384","2791","0.00142043879779603","0.0140547990721199",NA,NA,"1","1","1","0","0","7175","0.499999196088233","0.787000305157156","0.720693027804946","0.75238859310043","1999","1396","5158","1.90200156674847e-102"
"1912","mos","galasso_false_mos","0","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","galasso_false_mos_experiment_noise_0_missing_0_iteration_2.csv","0.258079604562328","0.306158726425145","0.174030938695469","2109","89","48","7175","4384","2791","0.00142043879779603","0.0140547990721199",NA,NA,"1","1","1","0","0","7175","0.499999196088233","0.787000305157156","0.720693027804946","0.75238859310043","1999","1396","5158","1.90200156674847e-102"
